main.id,code_project,financing_modality,is_mandatory,contract_date,start_date,finish_date,defined_maturity_level,final_maturity_level,embrapii_amount,company_amount,ue_amount,total_amount,main.data_carga
290,PCEE-1601.0015,EMBRAPII,2,2016-01-04,2016-01-04,2016-12-31,6,6,108722.000000,199500.000000,26952.200000,335174.200000,2025-03-31 13:34:13-03:00
291,PCEE-1601.0016,EMBRAPII,2,2016-01-04,2016-01-04,2017-02-28,6,6,102560.000000,181248.000000,25216.000000,309024.000000,2025-03-31 13:34:13-03:00
292,PCEE-1601.0017,EMBRAPII,2,2016-01-04,2016-01-04,2016-08-31,6,6,83000.000000,182220.000000,18860.000000,284080.000000,2025-03-31 13:34:13-03:00
293,PCEE-1601.0018,EMBRAPII,2,2016-01-04,2016-01-04,2016-08-31,6,6,68575.000000,120000.000000,17417.500000,205992.500000,2025-03-31 13:34:13-03:00
294,PCEE-1601.0019,EMBRAPII,2,2016-01-04,2016-01-04,2016-08-31,6,6,62800.000000,114365.560000,16840.000000,194005.560000,2025-03-31 13:34:13-03:00
295,PCEE-1601.0020,EMBRAPII,2,2016-01-04,2016-01-04,2016-12-31,6,6,119228.000000,224800.000000,30162.000000,374190.000000,2025-03-25 02:01:06-03:00
296,PCEE-1602.0021,EMBRAPII,2,2016-02-01,2016-02-01,2016-08-31,6,6,30528.000000,54834.000000,7812.800000,93174.800000,2025-03-25 02:01:06-03:00
297,PCEE-1603.0022,EMBRAPII,2,2016-03-01,2016-03-01,2018-02-28,6,6,206920.000000,377140.000000,52372.000000,636432.000000,2025-03-25 02:01:06-03:00
298,PCEE-1603.0023,EMBRAPII,2,2016-03-01,2016-03-01,2017-09-30,6,6,217928.000000,379666.000000,62096.970000,659690.969999,2025-03-25 02:01:06-03:00
299,PCEE-1603.0024,EMBRAPII,2,2016-03-01,2016-03-01,2017-01-31,6,6,138400.000000,331680.000000,29812.000000,499892.000000,2025-03-25 02:01:06-03:00
300,PCEE-1603.0025,EMBRAPII,2,2016-03-01,2016-03-01,2017-01-31,6,6,67960.000000,160880.000000,21316.000000,250156.000000,2025-03-25 02:01:06-03:00
295,PCEE-1601.0020,EMBRAPII,2,2016-01-04,2016-01-04,2016-12-31,6,6,119228.000000,224800.000000,30162.000000,374190.000000,2025-03-31 13:34:13-03:00
296,PCEE-1602.0021,EMBRAPII,2,2016-02-01,2016-02-01,2016-08-31,6,6,30528.000000,54834.000000,7812.800000,93174.800000,2025-03-31 13:34:13-03:00
297,PCEE-1603.0022,EMBRAPII,2,2016-03-01,2016-03-01,2018-02-28,6,6,206920.000000,377140.000000,52372.000000,636432.000000,2025-03-31 13:34:13-03:00
298,PCEE-1603.0023,EMBRAPII,2,2016-03-01,2016-03-01,2017-09-30,6,6,217928.000000,379666.000000,62096.970000,659690.969999,2025-03-31 13:34:13-03:00
299,PCEE-1603.0024,EMBRAPII,2,2016-03-01,2016-03-01,2017-01-31,6,6,138400.000000,331680.000000,29812.000000,499892.000000,2025-03-31 13:34:13-03:00
300,PCEE-1603.0025,EMBRAPII,2,2016-03-01,2016-03-01,2017-01-31,6,6,67960.000000,160880.000000,21316.000000,250156.000000,2025-03-31 13:34:13-03:00
301,PCEE-1604.0026,EMBRAPII,2,2016-04-01,2016-04-01,2017-08-31,6,6,189800.000000,292320.000000,100845.880000,582965.880000,2025-03-25 02:01:06-03:00
302,PCEE-1604.0027,EMBRAPII,2,2016-04-01,2016-04-01,2017-02-28,6,6,178160.000000,316430.000000,39926.000000,534516.000000,2025-03-25 02:01:06-03:00
303,PCEE-1604.0028,EMBRAPII,2,2016-04-01,2016-04-01,2017-03-31,6,6,225920.000000,444300.000000,51615.200000,721835.199999,2025-03-25 02:01:06-03:00
304,PCEE-1604.0029,EMBRAPII,2,2016-04-01,2016-04-01,2017-03-31,6,6,35225.000000,48000.000000,25230.500000,108455.500000,2025-03-25 02:01:06-03:00
305,PCEE-1605.0030,EMBRAPII,0,2016-05-01,2016-05-01,2017-08-31,5,5,120024.000000,133210.670000,22498.670000,275733.340000,2025-03-25 02:01:06-03:00
306,PCEE-1605.0031,EMBRAPII,2,2016-05-01,2016-05-01,2017-03-31,6,6,126280.000000,233390.000000,19998.000000,379668.000000,2025-03-25 02:01:06-03:00
301,PCEE-1604.0026,EMBRAPII,2,2016-04-01,2016-04-01,2017-08-31,6,6,189800.000000,292320.000000,100845.880000,582965.880000,2025-03-31 13:34:13-03:00
302,PCEE-1604.0027,EMBRAPII,2,2016-04-01,2016-04-01,2017-02-28,6,6,178160.000000,316430.000000,39926.000000,534516.000000,2025-03-31 13:34:13-03:00
303,PCEE-1604.0028,EMBRAPII,2,2016-04-01,2016-04-01,2017-03-31,6,6,225920.000000,444300.000000,51615.200000,721835.199999,2025-03-31 13:34:13-03:00
304,PCEE-1604.0029,EMBRAPII,2,2016-04-01,2016-04-01,2017-03-31,6,6,35225.000000,48000.000000,25230.500000,108455.500000,2025-03-31 13:34:13-03:00
305,PCEE-1605.0030,EMBRAPII,0,2016-05-01,2016-05-01,2017-08-31,5,5,120024.000000,133210.670000,22498.670000,275733.340000,2025-03-31 13:34:13-03:00
306,PCEE-1605.0031,EMBRAPII,2,2016-05-01,2016-05-01,2017-03-31,6,6,126280.000000,233390.000000,19998.000000,379668.000000,2025-03-31 13:34:13-03:00
307,PCEE-1607.0032,EMBRAPII,2,2016-07-01,2016-07-01,2017-03-31,6,6,173440.000000,308800.000000,39385.900000,521625.900000,2025-03-25 02:01:06-03:00
308,PCEE-1608.0033,EMBRAPII,2,2016-08-01,2016-08-01,2017-07-31,6,6,174520.000000,311688.000000,37552.000000,523760.000000,2025-03-25 02:01:06-03:00
309,PCEE-1609.0034,EMBRAPII,2,2016-09-01,2016-09-01,2018-03-31,6,6,345720.000000,657584.290000,68497.649999,1071801.939999,2025-03-25 02:01:06-03:00
310,PCEE-1610.0035,EMBRAPII,2,2016-10-01,2016-10-01,2017-07-31,6,6,73640.000000,120000.000000,27464.000000,221104.000000,2025-03-25 02:01:06-03:00
311,PCEE-1610.0036,EMBRAPII,2,2016-10-01,2016-10-01,2017-05-31,6,6,165475.000000,184245.000000,29947.500000,379667.500000,2025-03-25 02:01:06-03:00
356,PCER-1412.0001,EMBRAPII,1,2014-12-18,2014-12-18,2015-12-15,6,6,182826.660000,365653.340000,0.000000,548480.000000,2025-03-25 02:01:06-03:00
307,PCEE-1607.0032,EMBRAPII,2,2016-07-01,2016-07-01,2017-03-31,6,6,173440.000000,308800.000000,39385.900000,521625.900000,2025-03-31 13:34:13-03:00
308,PCEE-1608.0033,EMBRAPII,2,2016-08-01,2016-08-01,2017-07-31,6,6,174520.000000,311688.000000,37552.000000,523760.000000,2025-03-31 13:34:13-03:00
309,PCEE-1609.0034,EMBRAPII,2,2016-09-01,2016-09-01,2018-03-31,6,6,345720.000000,657584.290000,68497.649999,1071801.939999,2025-03-31 13:34:13-03:00
310,PCEE-1610.0035,EMBRAPII,2,2016-10-01,2016-10-01,2017-07-31,6,6,73640.000000,120000.000000,27464.000000,221104.000000,2025-03-31 13:34:13-03:00
311,PCEE-1610.0036,EMBRAPII,2,2016-10-01,2016-10-01,2017-05-31,6,6,165475.000000,184245.000000,29947.500000,379667.500000,2025-03-31 13:34:13-03:00
356,PCER-1412.0001,EMBRAPII,1,2014-12-18,2014-12-18,2015-12-15,6,6,182826.660000,365653.340000,0.000000,548480.000000,2025-03-31 13:34:13-03:00
357,PCER-1501.0001,EMBRAPII,2,2015-01-14,2015-01-14,2015-09-30,6,6,156500.000000,313000.000000,0.000000,469500.000000,2025-03-25 02:01:06-03:00
358,PCER-1503.0002,EMBRAPII,1,2015-03-18,2015-03-18,2016-09-30,6,6,715806.000000,1670213.000000,0.000000,2386019.000000,2025-03-25 02:01:06-03:00
359,PCER-1503.0003,EMBRAPII,1,2015-03-24,2015-03-24,2015-09-24,6,6,169270.730000,338541.460000,0.000000,507812.190000,2025-03-25 02:01:06-03:00
360,PCER-1503.0004,EMBRAPII,1,2015-03-17,2015-03-17,2016-05-31,6,6,589830.400000,1497064.899999,0.000000,2086895.300000,2025-03-25 02:01:06-03:00
361,PCER-1509.0005,EMBRAPII,2,2015-09-01,2015-09-01,2015-03-31,3,3,549892.520000,1283082.550000,0.000000,1832975.070000,2025-03-25 02:01:06-03:00
362,PCER-1511.0006,EMBRAPII,0,2015-11-10,2015-11-10,2018-02-09,6,6,8820187.000000,10587578.000000,1861000.000000,21268765.000000,2025-03-25 02:01:06-03:00
357,PCER-1501.0001,EMBRAPII,2,2015-01-14,2015-01-14,2015-09-30,6,6,156500.000000,313000.000000,0.000000,469500.000000,2025-03-31 13:34:13-03:00
358,PCER-1503.0002,EMBRAPII,1,2015-03-18,2015-03-18,2016-09-30,6,6,715806.000000,1670213.000000,0.000000,2386019.000000,2025-03-31 13:34:13-03:00
359,PCER-1503.0003,EMBRAPII,1,2015-03-24,2015-03-24,2015-09-24,6,6,169270.730000,338541.460000,0.000000,507812.190000,2025-03-31 13:34:13-03:00
360,PCER-1503.0004,EMBRAPII,1,2015-03-17,2015-03-17,2016-05-31,6,6,589830.400000,1497064.899999,0.000000,2086895.300000,2025-03-31 13:34:13-03:00
361,PCER-1509.0005,EMBRAPII,2,2015-09-01,2015-09-01,2015-03-31,3,3,549892.520000,1283082.550000,0.000000,1832975.070000,2025-03-31 13:34:13-03:00
362,PCER-1511.0006,EMBRAPII,0,2015-11-10,2015-11-10,2018-02-09,6,6,8820187.000000,10587578.000000,1861000.000000,21268765.000000,2025-03-31 13:34:13-03:00
363,PCER-1512.0007,EMBRAPII,2,2015-12-10,2015-12-10,2016-11-13,6,6,219713.579999,440780.010000,74885.000000,735378.589999,2025-03-25 02:01:06-03:00
364,PCER-1512.0008,EMBRAPII,1,2015-12-10,2015-12-10,2017-07-31,6,6,331589.060000,663178.109999,0.000000,994767.170000,2025-03-25 02:01:06-03:00
365,PCER-1603.0009,EMBRAPII,4,2016-03-01,2016-03-01,2017-03-31,6,6,225943.500000,350956.750000,151949.750000,728850.000000,2025-03-25 02:01:06-03:00
366,PCER-1603.0010,EMBRAPII,2,2016-03-01,2016-03-01,2017-07-01,6,6,373551.950000,644851.380000,56598.050000,1075001.379999,2025-03-25 02:01:06-03:00
367,PCER-1603.0011,EMBRAPII,1,2016-03-01,2016-03-01,2017-03-31,6,6,643037.500000,1531041.669999,114425.220000,2288504.390000,2025-03-25 02:01:06-03:00
368,PCER-1611.0012,EMBRAPII,1,2016-11-16,2016-11-16,2017-12-31,6,6,573798.760000,1280111.199999,87445.500000,1941355.459999,2025-03-25 02:01:06-03:00
363,PCER-1512.0007,EMBRAPII,2,2015-12-10,2015-12-10,2016-11-13,6,6,219713.579999,440780.010000,74885.000000,735378.589999,2025-03-31 13:34:13-03:00
364,PCER-1512.0008,EMBRAPII,1,2015-12-10,2015-12-10,2017-07-31,6,6,331589.060000,663178.109999,0.000000,994767.170000,2025-03-31 13:34:13-03:00
365,PCER-1603.0009,EMBRAPII,4,2016-03-01,2016-03-01,2017-03-31,6,6,225943.500000,350956.750000,151949.750000,728850.000000,2025-03-31 13:34:13-03:00
366,PCER-1603.0010,EMBRAPII,2,2016-03-01,2016-03-01,2017-07-01,6,6,373551.950000,644851.380000,56598.050000,1075001.379999,2025-03-31 13:34:13-03:00
367,PCER-1603.0011,EMBRAPII,1,2016-03-01,2016-03-01,2017-03-31,6,6,643037.500000,1531041.669999,114425.220000,2288504.390000,2025-03-31 13:34:13-03:00
368,PCER-1611.0012,EMBRAPII,1,2016-11-16,2016-11-16,2017-12-31,6,6,573798.760000,1280111.199999,87445.500000,1941355.459999,2025-03-31 13:34:13-03:00
369,PCOP-1504.0001,EMBRAPII,1,2015-04-30,2015-04-30,2018-05-03,5,5,1270000.000000,2274021.430000,598902.400000,4142923.830000,2025-03-25 02:01:06-03:00
370,PCOP-1505.0002,EMBRAPII,0,2015-05-11,2015-05-11,2016-11-11,4,4,700000.000000,350000.000000,580000.000000,1630000.000000,2025-03-25 02:01:06-03:00
371,PCOP-1505.0003,EMBRAPII,0,2015-05-11,2015-05-11,2016-05-14,4,4,290000.000000,570000.000000,420000.000000,1280000.000000,2025-03-25 02:01:06-03:00
372,PCOP-1512.0004,EMBRAPII,4,2015-12-02,2015-12-02,2018-12-02,4,4,2333374.649999,3568803.259999,1225153.979999,7127331.889999,2025-03-25 02:01:06-03:00
373,PCOP-1512.0005,EMBRAPII,0,2015-12-15,2015-12-15,2016-07-19,5,5,517600.669999,579010.920000,634555.800000,1731167.389999,2025-03-25 02:01:06-03:00
374,PCOP-1603.0006,EMBRAPII,0,2016-03-09,2016-03-09,2018-03-15,5,5,704575.459999,300044.179999,467674.190000,1472293.830000,2025-03-25 02:01:06-03:00
369,PCOP-1504.0001,EMBRAPII,1,2015-04-30,2015-04-30,2018-05-03,5,5,1270000.000000,2274021.430000,598902.400000,4142923.830000,2025-03-31 13:34:13-03:00
370,PCOP-1505.0002,EMBRAPII,0,2015-05-11,2015-05-11,2016-11-11,4,4,700000.000000,350000.000000,580000.000000,1630000.000000,2025-03-31 13:34:13-03:00
371,PCOP-1505.0003,EMBRAPII,0,2015-05-11,2015-05-11,2016-05-14,4,4,290000.000000,570000.000000,420000.000000,1280000.000000,2025-03-31 13:34:13-03:00
372,PCOP-1512.0004,EMBRAPII,4,2015-12-02,2015-12-02,2018-12-02,4,4,2333374.649999,3568803.259999,1225153.979999,7127331.889999,2025-03-31 13:34:13-03:00
373,PCOP-1512.0005,EMBRAPII,0,2015-12-15,2015-12-15,2016-07-19,5,5,517600.669999,579010.920000,634555.800000,1731167.389999,2025-03-31 13:34:13-03:00
374,PCOP-1603.0006,EMBRAPII,0,2016-03-09,2016-03-09,2018-03-15,5,5,704575.459999,300044.179999,467674.190000,1472293.830000,2025-03-31 13:34:13-03:00
375,PCOP-1610.0007,EMBRAPII,0,2016-10-10,2016-10-10,2018-02-10,4,4,1035694.829999,297778.349999,350202.150000,1683675.330000,2025-03-25 02:01:06-03:00
384,PIFF-1601.0001,EMBRAPII,0,2016-01-22,2016-01-22,2017-07-31,6,6,367425.000000,73485.000000,293940.000000,734850.000000,2025-03-25 02:01:06-03:00
385,PIFF-1602.0002,EMBRAPII,0,2016-02-23,2016-02-23,2017-08-31,6,6,163587.500000,32717.500000,130870.000000,327175.000000,2025-03-25 02:01:06-03:00
386,PIFF-1603.0003,EMBRAPII,0,2016-03-21,2016-03-21,2017-03-31,6,6,431901.669999,86380.330000,345521.330000,863803.329999,2025-03-25 02:01:06-03:00
387,PIFF-1611.0004,EMBRAPII,0,2016-11-29,2016-11-29,2017-12-11,6,6,240271.489999,106787.330000,186877.829999,533936.650000,2025-03-25 02:01:06-03:00
388,PIFE-1512.0001,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,21360.000000,42900.000000,24560.000000,88820.000000,2025-03-25 02:01:06-03:00
375,PCOP-1610.0007,EMBRAPII,0,2016-10-10,2016-10-10,2018-02-10,4,4,1035694.829999,297778.349999,350202.150000,1683675.330000,2025-03-31 13:34:13-03:00
384,PIFF-1601.0001,EMBRAPII,0,2016-01-22,2016-01-22,2017-07-31,6,6,367425.000000,73485.000000,293940.000000,734850.000000,2025-03-31 13:34:13-03:00
385,PIFF-1602.0002,EMBRAPII,0,2016-02-23,2016-02-23,2017-08-31,6,6,163587.500000,32717.500000,130870.000000,327175.000000,2025-03-31 13:34:13-03:00
386,PIFF-1603.0003,EMBRAPII,0,2016-03-21,2016-03-21,2017-03-31,6,6,431901.669999,86380.330000,345521.330000,863803.329999,2025-03-31 13:34:13-03:00
387,PIFF-1611.0004,EMBRAPII,0,2016-11-29,2016-11-29,2017-12-11,6,6,240271.489999,106787.330000,186877.829999,533936.650000,2025-03-31 13:34:13-03:00
388,PIFE-1512.0001,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,21360.000000,42900.000000,24560.000000,88820.000000,2025-03-31 13:34:13-03:00
389,PIFE-1512.0002,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23641.600000,20282.000000,13560.000000,57483.600000,2025-03-25 02:01:06-03:00
390,PIFE-1512.0003,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23630.400000,20058.000000,13560.000000,57248.400000,2025-03-25 02:01:06-03:00
391,PIFE-1512.0004,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23880.750000,25065.000000,24560.000000,73505.750000,2025-03-25 02:01:06-03:00
392,PIFE-1512.0005,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,22105.150000,21053.000000,21560.000000,64718.150000,2025-03-25 02:01:06-03:00
393,PIFE-1512.0006,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,26918.400000,22818.000000,31560.000000,81296.399999,2025-03-25 02:01:06-03:00
394,PIFE-1610.0007,EMBRAPII,0,2016-10-20,2016-10-20,2018-08-12,4,4,52763.160000,101815.789999,34429.790000,189008.739999,2025-03-25 02:01:06-03:00
395,PCNP-1412.0001,EMBRAPII,0,2014-12-19,2014-12-19,2017-12-19,4,4,603600.000000,700000.000000,531768.420000,1835368.419999,2025-03-25 02:01:06-03:00
389,PIFE-1512.0002,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23641.600000,20282.000000,13560.000000,57483.600000,2025-03-31 13:34:13-03:00
390,PIFE-1512.0003,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23630.400000,20058.000000,13560.000000,57248.400000,2025-03-31 13:34:13-03:00
391,PIFE-1512.0004,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,23880.750000,25065.000000,24560.000000,73505.750000,2025-03-31 13:34:13-03:00
392,PIFE-1512.0005,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,22105.150000,21053.000000,21560.000000,64718.150000,2025-03-31 13:34:13-03:00
393,PIFE-1512.0006,EMBRAPII,0,2015-12-18,2015-12-18,2017-05-31,4,4,26918.400000,22818.000000,31560.000000,81296.399999,2025-03-31 13:34:13-03:00
394,PIFE-1610.0007,EMBRAPII,0,2016-10-20,2016-10-20,2018-08-12,4,4,52763.160000,101815.789999,34429.790000,189008.739999,2025-03-31 13:34:13-03:00
395,PCNP-1412.0001,EMBRAPII,0,2014-12-19,2014-12-19,2017-12-19,4,4,603600.000000,700000.000000,531768.420000,1835368.419999,2025-03-31 13:34:13-03:00
396,PCNP-1609.0002,EMBRAPII,0,2016-09-19,2016-09-19,2018-09-19,5,5,646844.229999,937550.349999,356138.120000,1940532.699999,2025-03-25 02:01:06-03:00
397,PCNP-1610.0003,EMBRAPII,0,2016-10-03,2016-10-03,2017-05-31,4,4,36585.890000,40681.590000,35107.980000,112375.460000,2025-03-25 02:01:06-03:00
398,PINT-1412.0001,EMBRAPII,0,2014-12-01,2014-12-01,2017-07-28,4,4,248175.500000,248175.500000,248175.500000,744526.500000,2025-03-25 02:01:06-03:00
399,PINT-1607.0002,EMBRAPII,0,2016-07-29,2016-07-27,2019-01-27,4,4,462908.200000,462908.200000,462908.200000,1388724.600000,2025-03-25 02:01:06-03:00
400,PITA-1506.0001,EMBRAPII,1,2015-06-18,2015-06-18,2018-06-18,4,4,1782735.969999,2674103.959999,891367.989999,5348207.919999,2025-03-25 02:01:06-03:00
401,PBIO-1605-0001,EMBRAPII,0,2016-05-30,2016-06-30,2018-06-30,4,4,850703.000000,1211608.000000,515577.000000,2577888.000000,2025-03-25 02:01:06-03:00
396,PCNP-1609.0002,EMBRAPII,0,2016-09-19,2016-09-19,2018-09-19,5,5,646844.229999,937550.349999,356138.120000,1940532.699999,2025-03-31 13:34:13-03:00
397,PCNP-1610.0003,EMBRAPII,0,2016-10-03,2016-10-03,2017-05-31,4,4,36585.890000,40681.590000,35107.980000,112375.460000,2025-03-31 13:34:13-03:00
398,PINT-1412.0001,EMBRAPII,0,2014-12-01,2014-12-01,2017-07-28,4,4,248175.500000,248175.500000,248175.500000,744526.500000,2025-03-31 13:34:13-03:00
399,PINT-1607.0002,EMBRAPII,0,2016-07-29,2016-07-27,2019-01-27,4,4,462908.200000,462908.200000,462908.200000,1388724.600000,2025-03-31 13:34:13-03:00
400,PITA-1506.0001,EMBRAPII,1,2015-06-18,2015-06-18,2018-06-18,4,4,1782735.969999,2674103.959999,891367.989999,5348207.919999,2025-03-31 13:34:13-03:00
401,PBIO-1605-0001,EMBRAPII,0,2016-05-30,2016-06-30,2018-06-30,4,4,850703.000000,1211608.000000,515577.000000,2577888.000000,2025-03-31 13:34:13-03:00
402,PIPT-1502.0001,EMBRAPII,0,2015-02-27,2015-02-27,2016-03-27,6,6,100000.000000,100000.000000,100000.000000,300000.000000,2025-03-25 02:01:06-03:00
403,PIPT-1510.0002,EMBRAPII,0,2015-09-30,2015-09-30,2017-11-27,4,4,973600.000000,1009000.000000,1148000.000000,3130600.000000,2025-03-25 02:01:06-03:00
404,PIPT-1512.0003,EMBRAPII,0,2015-12-03,2015-12-03,2019-08-03,3,3,2170000.000000,2690000.000000,1600000.000000,6460000.000000,2025-03-25 02:01:06-03:00
405,PIPT-1512.0004,EMBRAPII,0,2015-12-08,2016-01-08,2018-04-08,4,4,379890.000000,474858.000000,284914.000000,1139662.000000,2025-03-25 02:01:06-03:00
406,PIPT-1605.0005,EMBRAPII,0,2016-05-23,2016-05-23,2018-10-23,4,4,329780.580000,469687.500000,199787.070000,999255.150000,2025-03-25 02:01:06-03:00
407,PIPT-1606.0006,EMBRAPII,0,2016-06-30,2016-06-30,2017-07-30,3,3,92160.090000,131258.310000,55854.600000,279273.000000,2025-03-25 02:01:06-03:00
402,PIPT-1502.0001,EMBRAPII,0,2015-02-27,2015-02-27,2016-03-27,6,6,100000.000000,100000.000000,100000.000000,300000.000000,2025-03-31 13:34:13-03:00
403,PIPT-1510.0002,EMBRAPII,0,2015-09-30,2015-09-30,2017-11-27,4,4,973600.000000,1009000.000000,1148000.000000,3130600.000000,2025-03-31 13:34:13-03:00
404,PIPT-1512.0003,EMBRAPII,0,2015-12-03,2015-12-03,2019-08-03,3,3,2170000.000000,2690000.000000,1600000.000000,6460000.000000,2025-03-31 13:34:13-03:00
405,PIPT-1512.0004,EMBRAPII,0,2015-12-08,2016-01-08,2018-04-08,4,4,379890.000000,474858.000000,284914.000000,1139662.000000,2025-03-31 13:34:13-03:00
406,PIPT-1605.0005,EMBRAPII,0,2016-05-23,2016-05-23,2018-10-23,4,4,329780.580000,469687.500000,199787.070000,999255.150000,2025-03-31 13:34:13-03:00
407,PIPT-1606.0006,EMBRAPII,0,2016-06-30,2016-06-30,2017-07-30,3,3,92160.090000,131258.310000,55854.600000,279273.000000,2025-03-31 13:34:13-03:00
408,PIPT-1607.0007,EMBRAPII,0,2016-07-15,2016-07-15,2017-10-15,3,3,238169.000000,339210.000000,144345.000000,721724.000000,2025-03-25 02:01:06-03:00
409,PIPT-1608.0008,EMBRAPII,0,2016-08-03,2016-08-03,2017-09-03,3,3,915340.000000,1283715.000000,548434.000000,2747489.000000,2025-03-25 02:01:06-03:00
410,PIPT-1611.0009,EMBRAPII,0,2016-10-24,2016-11-24,2018-12-23,5,5,586746.890000,889010.439999,302263.549999,1778020.879999,2025-03-25 02:01:06-03:00
419,PPOL-1507.0001,EMBRAPII,0,2015-07-16,2015-07-16,2017-12-31,3,3,1272000.000000,1272000.000000,1272000.000000,3816000.000000,2025-03-25 02:01:06-03:00
420,PPOL-1508.0002,EMBRAPII,0,2015-08-03,2015-08-03,2017-12-31,3,3,2160000.000000,2160000.000000,2160000.000000,6480000.000000,2025-03-25 02:01:06-03:00
421,PPOL-1508.0003,EMBRAPII,0,2015-08-10,2015-08-10,2017-08-09,3,3,221826.510000,221826.510000,221826.510000,665479.530000,2025-03-25 02:01:06-03:00
422,PPOL-1509.0004,EMBRAPII,0,2015-09-21,2015-09-21,2016-03-20,3,3,120000.000000,120000.000000,120000.000000,360000.000000,2025-03-25 02:01:06-03:00
423,PPOL-1510.0005,EMBRAPII,0,2015-10-08,2015-10-08,2016-04-07,3,3,141000.000000,141000.000000,141000.000000,423000.000000,2025-03-25 02:01:06-03:00
424,PPOL-1512.0006,EMBRAPII,0,2015-12-04,2015-12-04,2016-12-04,3,3,336000.000000,490000.000000,194000.000000,1020000.000000,2025-03-25 02:01:06-03:00
425,PPOL-1512.0007,EMBRAPII,0,2015-12-14,2015-12-14,2017-12-13,3,3,197856.000000,197856.000000,197856.000000,593568.000000,2025-03-25 02:01:06-03:00
426,PPOL-1610.0008,EMBRAPII,0,2016-10-19,2016-10-19,2019-04-18,3,3,732941.000000,732941.000000,732941.000000,2198823.000000,2025-03-25 02:01:06-03:00
437,PPLI-1507.0001,EMBRAPII,0,2015-07-01,2015-07-01,2016-07-19,5,5,61154.790000,86129.330000,36180.250000,183464.370000,2025-03-25 02:01:06-03:00
408,PIPT-1607.0007,EMBRAPII,0,2016-07-15,2016-07-15,2017-10-15,3,3,238169.000000,339210.000000,144345.000000,721724.000000,2025-03-31 13:34:13-03:00
409,PIPT-1608.0008,EMBRAPII,0,2016-08-03,2016-08-03,2017-09-03,3,3,915340.000000,1283715.000000,548434.000000,2747489.000000,2025-03-31 13:34:13-03:00
410,PIPT-1611.0009,EMBRAPII,0,2016-10-24,2016-11-24,2018-12-23,5,5,586746.890000,889010.439999,302263.549999,1778020.879999,2025-03-31 13:34:13-03:00
419,PPOL-1507.0001,EMBRAPII,0,2015-07-16,2015-07-16,2017-12-31,3,3,1272000.000000,1272000.000000,1272000.000000,3816000.000000,2025-03-31 13:34:13-03:00
420,PPOL-1508.0002,EMBRAPII,0,2015-08-03,2015-08-03,2017-12-31,3,3,2160000.000000,2160000.000000,2160000.000000,6480000.000000,2025-03-31 13:34:13-03:00
421,PPOL-1508.0003,EMBRAPII,0,2015-08-10,2015-08-10,2017-08-09,3,3,221826.510000,221826.510000,221826.510000,665479.530000,2025-03-31 13:34:13-03:00
438,PPLI-1510.0002,EMBRAPII,0,2015-10-30,2015-10-30,2016-11-29,3,3,52000.130000,65526.720000,38489.150000,156016.000000,2025-03-25 02:01:06-03:00
439,PPLI-1601.0003,EMBRAPII,0,2016-01-25,2016-01-25,2016-08-26,5,5,65000.000000,65000.000000,65000.000000,195000.000000,2025-03-25 02:01:06-03:00
440,PPLI-1606.0004,EMBRAPII,0,2016-06-03,2016-07-04,2017-07-03,4,4,88526.000000,88526.000000,88526.000000,265578.000000,2025-03-25 02:01:06-03:00
441,PPLI-1607.0005,EMBRAPII,0,2016-07-12,2016-07-12,2017-03-10,5,5,62000.000000,62000.000000,62000.000000,186000.000000,2025-03-25 02:01:06-03:00
